eval_idx,utility,served_count,served_ratio,success_flag,first_feasible_flag,window_feasible_attempts,rate_feasible_attempts,transmission_feasible_attempts,outage_count,duplicate_count,conflict_count,energy_cost,best_so_far,runtime_sec,method,seed,scale,iteration,current_reward,best_reward,feasible,served_tasks,best_served_tasks,channel_model,window_width,rate_threshold_mbps,experiment,budget
1,0.0,0,0.0,False,False,2,0,0,0,0,0,206.68084344842813,0.0,0.0007662999996682629,full_space_bo,3,medium,1,0.0,0.0,False,0,0,distance,30.0,12.0,rate_medium,300
2,0.0,0,0.0,False,False,1,0,0,0,0,1,295.1704325139319,0.0,0.001408700001775287,full_space_bo,3,medium,2,0.0,0.0,False,0,0,distance,30.0,12.0,rate_medium,300
3,0.0,0,0.0,False,False,2,0,0,0,0,1,225.2687785138469,0.0,0.002059600010397844,full_space_bo,3,medium,3,0.0,0.0,False,0,0,distance,30.0,12.0,rate_medium,300
4,0.0,0,0.0,False,False,2,0,0,0,0,1,270.29894335332915,0.0,0.0026923999976133928,full_space_bo,3,medium,4,0.0,0.0,False,0,0,distance,30.0,12.0,rate_medium,300
5,0.0,0,0.0,False,False,1,0,0,0,0,1,170.35442736859713,0.0,0.003484300003037788,full_space_bo,3,medium,5,0.0,0.0,False,0,0,distance,30.0,12.0,rate_medium,300
6,0.0,0,0.0,False,False,2,0,0,1,0,1,235.239101565377,0.0,0.004425400009495206,full_space_bo,3,medium,6,0.0,0.0,False,0,0,distance,30.0,12.0,rate_medium,300
7,0.0,0,0.0,False,False,3,0,0,0,0,1,257.2282507896426,0.0,0.005267800006549805,full_space_bo,3,medium,7,0.0,0.0,False,0,0,distance,30.0,12.0,rate_medium,300
8,0.0,0,0.0,False,False,1,0,0,0,0,1,184.82414229525645,0.0,0.006582200003322214,full_space_bo,3,medium,8,0.0,0.0,False,0,0,distance,30.0,12.0,rate_medium,300
9,0.0,0,0.0,False,False,2,0,0,0,0,1,190.02930015155687,0.0,0.007890799999586307,full_space_bo,3,medium,9,0.0,0.0,False,0,0,distance,30.0,12.0,rate_medium,300
10,0.0,0,0.0,False,False,1,0,0,0,0,1,240.61474877244365,0.0,0.008735099996556528,full_space_bo,3,medium,10,0.0,0.0,False,0,0,distance,30.0,12.0,rate_medium,300
11,0.0,0,0.0,False,False,2,0,0,1,0,0,206.0204119476556,0.0,0.009393400003318675,full_space_bo,3,medium,11,0.0,0.0,False,0,0,distance,30.0,12.0,rate_medium,300
12,0.0,0,0.0,False,False,2,0,0,0,0,1,254.22918357705464,0.0,0.01004300000204239,full_space_bo,3,medium,12,0.0,0.0,False,0,0,distance,30.0,12.0,rate_medium,300
13,0.0,0,0.0,False,False,0,0,0,0,0,1,289.9150421142907,0.0,0.010688499998650514,full_space_bo,3,medium,13,0.0,0.0,False,0,0,distance,30.0,12.0,rate_medium,300
14,0.0,0,0.0,False,False,2,0,0,0,0,0,183.60704915596918,0.0,0.011351900000590831,full_space_bo,3,medium,14,0.0,0.0,False,0,0,distance,30.0,12.0,rate_medium,300
15,0.0,0,0.0,False,False,2,0,0,0,0,0,195.31698484949703,0.0,0.011973400003626011,full_space_bo,3,medium,15,0.0,0.0,False,0,0,distance,30.0,12.0,rate_medium,300
16,0.0,0,0.0,False,False,0,0,0,0,0,0,279.6667174861238,0.0,0.013229000003775582,full_space_bo,3,medium,16,0.0,0.0,False,0,0,distance,30.0,12.0,rate_medium,300
17,0.0,0,0.0,False,False,2,0,0,1,0,1,188.79186313049686,0.0,0.014183799998136237,full_space_bo,3,medium,17,0.0,0.0,False,0,0,distance,30.0,12.0,rate_medium,300
18,0.0,0,0.0,False,False,1,0,0,0,0,0,220.0780232039876,0.0,0.014809200001764111,full_space_bo,3,medium,18,0.0,0.0,False,0,0,distance,30.0,12.0,rate_medium,300
19,0.0,0,0.0,False,False,3,0,0,0,0,0,262.0024653409398,0.0,0.015430700004799291,full_space_bo,3,medium,19,0.0,0.0,False,0,0,distance,30.0,12.0,rate_medium,300
