eval_idx,utility,served_count,served_ratio,success_flag,first_feasible_flag,window_feasible_attempts,rate_feasible_attempts,transmission_feasible_attempts,outage_count,duplicate_count,conflict_count,energy_cost,best_so_far,runtime_sec,method,seed,scale,iteration,current_reward,best_reward,feasible,served_tasks,best_served_tasks,channel_model,window_width,rate_threshold_mbps,experiment,budget
1,16.323544048609076,2,0.1,True,True,12,2,2,5,0,1,130.3995232303348,16.323544048609076,0.05475310000474565,ft_hsbo,0,medium,1,16.323544048609076,16.323544048609076,True,2,2,distance,30.0,15.0,main,40
2,0.0,0,0.0,False,False,4,0,0,3,0,1,130.3995232303348,16.323544048609076,0.05500649999885354,ft_hsbo,0,medium,2,0.0,16.323544048609076,False,0,2,distance,30.0,15.0,main,40
3,0.0,0,0.0,False,False,2,0,0,2,0,0,130.3995232303348,16.323544048609076,0.055250000004889444,ft_hsbo,0,medium,3,0.0,16.323544048609076,False,0,2,distance,30.0,15.0,main,40
4,0.0,0,0.0,False,False,1,0,0,1,0,0,130.3995232303348,16.323544048609076,0.05548629999975674,ft_hsbo,0,medium,4,0.0,16.323544048609076,False,0,2,distance,30.0,15.0,main,40
5,0.0,0,0.0,False,False,0,0,0,0,0,0,130.3995232303348,16.323544048609076,0.05571740000596037,ft_hsbo,0,medium,5,0.0,16.323544048609076,False,0,2,distance,30.0,15.0,main,40
6,0.0,0,0.0,False,False,1,0,0,1,0,0,130.3995232303348,16.323544048609076,0.0559484000041266,ft_hsbo,0,medium,6,0.0,16.323544048609076,False,0,2,distance,30.0,15.0,main,40
7,0.0,0,0.0,False,False,0,0,0,0,0,0,130.3995232303348,16.323544048609076,0.0561842000024626,ft_hsbo,0,medium,7,0.0,16.323544048609076,False,0,2,distance,30.0,15.0,main,40
8,10.415953547260246,1,0.05,True,False,1,1,1,0,0,0,130.3995232303348,16.323544048609076,0.05643210000562249,ft_hsbo,0,medium,8,10.415953547260246,16.323544048609076,True,1,2,distance,30.0,15.0,main,40
9,0.0,0,0.0,False,False,3,0,0,1,0,1,130.3995232303348,16.323544048609076,0.05667920000269078,ft_hsbo,0,medium,9,0.0,16.323544048609076,False,0,2,distance,30.0,15.0,main,40
10,0.0,0,0.0,False,False,1,0,0,1,0,0,130.3995232303348,16.323544048609076,0.05692529999942053,ft_hsbo,0,medium,10,0.0,16.323544048609076,False,0,2,distance,30.0,15.0,main,40
11,0.0,0,0.0,False,False,4,0,0,2,0,2,130.3995232303348,16.323544048609076,0.4457782000026782,ft_hsbo,0,medium,11,0.0,16.323544048609076,False,0,2,distance,30.0,15.0,main,40
12,0.0,0,0.0,False,False,2,0,0,0,0,2,130.3995232303348,16.323544048609076,0.44606210000347346,ft_hsbo,0,medium,12,0.0,16.323544048609076,False,0,2,distance,30.0,15.0,main,40
13,0.0,0,0.0,False,False,4,0,0,2,0,0,130.3995232303348,16.323544048609076,0.4463213999988511,ft_hsbo,0,medium,13,0.0,16.323544048609076,False,0,2,distance,30.0,15.0,main,40
14,0.0,0,0.0,False,False,4,0,0,2,0,2,130.3995232303348,16.323544048609076,0.4465708999996423,ft_hsbo,0,medium,14,0.0,16.323544048609076,False,0,2,distance,30.0,15.0,main,40
15,11.566987842583485,1,0.05,True,False,3,1,1,1,0,0,130.3995232303348,16.323544048609076,0.7118506000042544,ft_hsbo,0,medium,15,11.566987842583485,16.323544048609076,True,1,2,distance,30.0,15.0,main,40
16,3.4525609737222425,1,0.05,True,False,2,1,1,1,0,1,130.3995232303348,16.323544048609076,0.7120810000051279,ft_hsbo,0,medium,16,3.4525609737222425,16.323544048609076,True,1,2,distance,30.0,15.0,main,40
17,0.0,0,0.0,False,False,1,0,0,1,0,2,130.3995232303348,16.323544048609076,0.7123076999996556,ft_hsbo,0,medium,17,0.0,16.323544048609076,False,0,2,distance,30.0,15.0,main,40
18,0.0,0,0.0,False,False,2,0,0,2,0,0,130.3995232303348,16.323544048609076,0.7125232000034885,ft_hsbo,0,medium,18,0.0,16.323544048609076,False,0,2,distance,30.0,15.0,main,40
19,1.4525609737222425,1,0.05,True,False,3,1,1,1,0,2,130.3995232303348,16.323544048609076,0.9288563000009162,ft_hsbo,0,medium,19,1.4525609737222425,16.323544048609076,True,1,2,distance,30.0,15.0,main,40
20,0.0,0,0.0,False,False,2,0,0,0,0,2,130.3995232303348,16.323544048609076,0.9291305000006105,ft_hsbo,0,medium,20,0.0,16.323544048609076,False,0,2,distance,30.0,15.0,main,40
21,0.0,0,0.0,False,False,9,0,0,0,0,2,231.6750614188166,16.323544048609076,0.9710861000057776,ft_hsbo,0,medium,21,0.0,16.323544048609076,False,0,2,distance,30.0,15.0,main,40
