experiment,scale,channel_model,method,budget,num_seeds,mean_utility,std_utility,median_utility,max_utility,success_rate,mean_first_feasible,median_first_feasible,feasible_eval_rate,mean_served_ratio,mean_outage_ratio,mean_energy,window_width,rate_threshold_mbps
main,medium,distance,de_rp,40,1,8.365057915641701,0.0,8.365057915641701,8.365057915641701,1.0,10.0,10.0,0.05,0.05,0.10818452380952381,250.59251592451324,30.0,15.0
main,medium,distance,edf_rate_greedy,40,1,38.08148689778473,0.0,38.08148689778473,38.08148689778473,1.0,1.0,1.0,0.275,0.2,0.5219543650793651,141.88491319659926,30.0,15.0
main,medium,distance,ft_hsbo,40,1,16.323544048609076,0.0,16.323544048609076,16.323544048609076,1.0,1.0,1.0,0.125,0.1,0.2729166666666666,130.3995232303348,30.0,15.0
main,medium,distance,full_space_bo,40,1,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.059166666666666666,233.6726900255,30.0,15.0
main,medium,distance,max_rate_greedy,40,1,34.03529352486628,0.0,34.03529352486628,34.03529352486628,1.0,1.0,1.0,0.25,0.15,0.459883658008658,184.67198449812477,30.0,15.0
main,medium,distance,rs,40,1,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.06749999999999999,233.48797306143143,30.0,15.0
