eval_idx,utility,served_count,served_ratio,success_flag,first_feasible_flag,window_feasible_attempts,rate_feasible_attempts,transmission_feasible_attempts,outage_count,duplicate_count,conflict_count,energy_cost,best_so_far,runtime_sec,method,seed,scale,iteration,current_reward,best_reward,feasible,served_tasks,best_served_tasks,channel_model,window_width,rate_threshold_mbps,experiment,budget
1,0.0,0,0.0,False,False,2,0,0,0,0,0,233.48797306143143,0.0,0.0005770999996457249,rs,0,medium,1,0.0,0.0,False,0,0,distance,30.0,5.0,pilot,2000
2,0.0,0,0.0,False,False,3,0,0,0,0,0,187.117307914403,0.0,0.0008579000059398822,rs,0,medium,2,0.0,0.0,False,0,0,distance,30.0,5.0,pilot,2000
3,0.0,0,0.0,False,False,2,0,0,0,0,4,226.66634196788328,0.0,0.0011022000035154633,rs,0,medium,3,0.0,0.0,False,0,0,distance,30.0,5.0,pilot,2000
4,0.0,0,0.0,False,False,0,0,0,0,0,1,229.91458075521547,0.0,0.0013372000030358322,rs,0,medium,4,0.0,0.0,False,0,0,distance,30.0,5.0,pilot,2000
5,0.0,0,0.0,False,False,0,0,0,0,0,0,242.78731208908033,0.0,0.0015701000011176802,rs,0,medium,5,0.0,0.0,False,0,0,distance,30.0,5.0,pilot,2000
6,0.0,0,0.0,False,False,1,0,0,0,0,1,256.9375247700236,0.0,0.0017873000033432618,rs,0,medium,6,0.0,0.0,False,0,0,distance,30.0,5.0,pilot,2000
7,0.0,0,0.0,False,False,2,0,0,0,0,1,226.0671543519981,0.0,0.002002500004891772,rs,0,medium,7,0.0,0.0,False,0,0,distance,30.0,5.0,pilot,2000
8,0.0,0,0.0,False,False,1,0,0,0,0,1,263.754595788293,0.0,0.0022176000056788325,rs,0,medium,8,0.0,0.0,False,0,0,distance,30.0,5.0,pilot,2000
9,0.0,0,0.0,False,False,0,0,0,0,0,1,236.85736425347932,0.0,0.0024324000041815452,rs,0,medium,9,0.0,0.0,False,0,0,distance,30.0,5.0,pilot,2000
10,0.0,0,0.0,False,False,0,0,0,0,0,0,250.59251592451324,0.0,0.0026458000065758824,rs,0,medium,10,0.0,0.0,False,0,0,distance,30.0,5.0,pilot,2000
11,8.335344174717873,1,0.05,True,True,3,1,1,0,0,1,138.4604604845721,8.335344174717873,0.0028711000049952418,rs,0,medium,11,8.335344174717873,8.335344174717873,True,1,1,distance,30.0,5.0,pilot,2000
12,8.77494567978864,1,0.05,True,False,1,1,1,0,0,0,251.61358356084529,8.77494567978864,0.0030952000015531667,rs,0,medium,12,8.77494567978864,8.77494567978864,True,1,1,distance,30.0,5.0,pilot,2000
13,9.344912251707688,1,0.05,True,False,5,1,1,0,0,0,237.50365278559067,9.344912251707688,0.0033148000002256595,rs,0,medium,13,9.344912251707688,9.344912251707688,True,1,1,distance,30.0,5.0,pilot,2000
14,0.0,0,0.0,False,False,1,0,0,0,0,1,207.25310211972038,9.344912251707688,0.003544700004567858,rs,0,medium,14,0.0,9.344912251707688,False,0,1,distance,30.0,5.0,pilot,2000
15,0.0,0,0.0,False,False,1,0,0,0,0,1,210.70490546285146,9.344912251707688,0.003762300002563279,rs,0,medium,15,0.0,9.344912251707688,False,0,1,distance,30.0,5.0,pilot,2000
16,0.0,0,0.0,False,False,0,0,0,0,0,1,164.5244262720842,9.344912251707688,0.0039770000003045425,rs,0,medium,16,0.0,9.344912251707688,False,0,1,distance,30.0,5.0,pilot,2000
