eval_idx,utility,served_count,served_ratio,success_flag,first_feasible_flag,window_feasible_attempts,rate_feasible_attempts,transmission_feasible_attempts,outage_count,duplicate_count,conflict_count,energy_cost,best_so_far,runtime_sec,method,seed,scale,iteration,current_reward,best_reward,feasible,served_tasks,best_served_tasks,channel_model,window_width,rate_threshold_mbps,experiment,budget
1,0.0,0,0.0,False,False,3,0,0,1,0,1,327.0115274669139,0.0,0.0014202000020304695,full_space_bo,4,medium,1,0.0,0.0,False,0,0,distance,30.0,12.0,rate_medium,300
2,0.0,0,0.0,False,False,2,0,0,0,0,2,216.04381928151454,0.0,0.002738500013947487,full_space_bo,4,medium,2,0.0,0.0,False,0,0,distance,30.0,12.0,rate_medium,300
3,0.0,0,0.0,False,False,1,0,0,0,0,1,160.53769869976333,0.0,0.004040200001327321,full_space_bo,4,medium,3,0.0,0.0,False,0,0,distance,30.0,12.0,rate_medium,300
4,0.0,0,0.0,False,False,2,0,0,0,0,0,253.23509760281678,0.0,0.007687900011660531,full_space_bo,4,medium,4,0.0,0.0,False,0,0,distance,30.0,12.0,rate_medium,300
5,0.0,0,0.0,False,False,0,0,0,0,0,0,256.80170790103585,0.0,0.009771500001079403,full_space_bo,4,medium,5,0.0,0.0,False,0,0,distance,30.0,12.0,rate_medium,300
6,0.0,0,0.0,False,False,3,0,0,0,0,0,326.7091163212117,0.0,0.012785000013536774,full_space_bo,4,medium,6,0.0,0.0,False,0,0,distance,30.0,12.0,rate_medium,300
7,0.0,0,0.0,False,False,4,0,0,0,0,1,189.3130960542964,0.0,0.014111700002104044,full_space_bo,4,medium,7,0.0,0.0,False,0,0,distance,30.0,12.0,rate_medium,300
8,3.3021563808303203,1,0.05,True,True,3,1,1,0,0,0,257.953734926547,3.3021563808303203,0.01629980000143405,full_space_bo,4,medium,8,3.3021563808303203,3.3021563808303203,True,1,1,distance,30.0,12.0,rate_medium,300
9,0.0,0,0.0,False,False,2,0,0,0,0,1,211.01952999093746,3.3021563808303203,0.01815510001324583,full_space_bo,4,medium,9,0.0,3.3021563808303203,False,0,1,distance,30.0,12.0,rate_medium,300
10,0.0,0,0.0,False,False,1,0,0,0,0,1,182.90401573525537,3.3021563808303203,0.01947650000511203,full_space_bo,4,medium,10,0.0,3.3021563808303203,False,0,1,distance,30.0,12.0,rate_medium,300
