scale,method,final_best_mean,final_best_std,final_best_max,final_best_served_mean,runtime_mean,n_seeds,feasible_eval_rate,mean_current_reward
medium,hsbo_full,99.57914209776622,66.42793927942544,195.057058056857,3.4,1.3422338199918158,10,0.016666666666666666,1.1037839148231279
medium,hsbo_no_diversity,99.57914209776622,66.42793927942544,195.057058056857,3.4,1.295575550000649,10,0.016666666666666666,1.1037839148231279
medium,hsbo_no_gradient,99.57914209776622,66.42793927942544,195.057058056857,3.4,1.3891050100093707,10,0.016666666666666666,1.1037839148231279
medium,hsbo_no_hierarchy,42.705556192633615,52.34872970040222,142.77764405250548,2.7,0.0635961799882352,10,0.002,0.1423518539754454
medium,hsbo_no_pareto,99.57914209776622,66.42793927942544,195.057058056857,3.4,1.2839212800026871,10,0.016666666666666666,1.1037839148231279
medium,hsbo_no_presearch,0.2203719190101296,0.6968771964141682,2.203719190101296,0.3,0.07336471998132761,10,0.0003333333333333333,0.0007345730633670987
