scale,method,final_best_mean,final_best_std,final_best_max,final_best_served_mean,runtime_mean,n_seeds,feasible_eval_rate,mean_current_reward
small,bo,0.0,0.0,0.0,0.5,9.567736199998762,2,0.0,0.0
small,ga,5.206344584353465,7.362883121580384,10.41268916870693,0.5,0.0101640999200753,2,0.025,0.14317021522056153
small,greedy_distance,14.172813027609356,12.337186624619443,22.896521350641738,1.0,0.02590954996412615,2,0.025,0.2975399589255588
small,greedy_reward_density,6.835830068983329,9.667323593634034,13.671660137966658,0.5,0.028025550011079703,2,0.01875,0.1197360312100815
small,hsbo,38.97439532828983,32.40831147103092,61.89053213626157,2.0,0.2372168999863788,2,0.05625,1.1755789555161704
small,pso,12.646545784137153,11.994931441203676,21.12824314608,1.0,0.0070181000628508,2,0.025,0.19143300975779937
small,random,2.0824242110971527,2.944992561947686,4.164848422194305,0.5,0.0065477500320412,2,0.00625,0.02603030263871441
