experiment,scale,channel_model,method,budget,num_seeds,mean_utility,std_utility,median_utility,max_utility,success_rate,mean_first_feasible,median_first_feasible,feasible_eval_rate,mean_served_priority,std_served_priority,mean_served_ratio,std_served_ratio,mean_outage_ratio,mean_energy,window_width,rate_threshold_mbps
channel_los_nlos,medium,los_nlos_expected,de_rp,300,10,6.995847418651643,3.2075809658033614,6.969218429823457,12.137613340410372,0.9,70.88888888888889,54.0,0.013333333333333334,10.521735184728396,4.172048530752413,0.045,0.015811388300841896,0.12394193121693123,208.03857917319428,30.0,15.0
channel_los_nlos,medium,los_nlos_expected,edf_rate_greedy,300,10,13.020837505979125,10.513083937564351,10.148836263670836,38.08148689778473,1.0,15.7,1.0,0.014333333333333333,16.090314908443638,10.649240508635387,0.07500000000000001,0.04859126579037751,0.22615926295926297,166.9477402464515,30.0,15.0
channel_los_nlos,medium,los_nlos_expected,ft_hsbo,300,10,37.73092382644958,12.747934826951825,35.33286180286066,67.2309635820097,1.0,1.0,1.0,0.034,40.236178809816586,12.69846139537143,0.15499999999999997,0.04377975178854565,0.19353992488992489,150.52549833670025,30.0,15.0
channel_los_nlos,medium,los_nlos_expected,ft_hsbo_no_hierarchy_clean,300,10,14.911095686360198,6.362772806999336,14.711832713626162,26.22514210676082,1.0,59.4,35.0,0.09533333333333334,24.738021359886943,8.694477635494028,0.1,0.03333333333333333,0.2171255661005661,202.69256735267433,30.0,15.0
channel_los_nlos,medium,los_nlos_expected,full_space_bo,300,10,1.7559215540741344,3.7599534208068626,0.0,10.17689574663936,0.2,85.0,85.0,0.0006666666666666666,2.361361578405572,4.979791903551364,0.01,0.021081851067789193,0.06434999999999999,232.9293027544698,30.0,15.0
channel_los_nlos,medium,los_nlos_expected,max_rate_greedy,300,10,28.688754278071123,6.982566006829074,25.535774054944817,41.24716062794014,1.0,1.0,1.0,0.019333333333333334,30.770031736520497,7.362027221884152,0.125,0.02635231383473649,0.2353958596958597,168.12774584493815,30.0,15.0
channel_los_nlos,medium,los_nlos_expected,nearest_feasible_user,300,10,18.142182825927172,12.160569973882177,12.658265618630082,43.64650478565188,1.0,1.0,1.0,0.026,20.27267754126928,11.467581751995896,0.1,0.05773502691896259,0.2845393449143449,133.04947153421125,30.0,15.0
channel_los_nlos,medium,los_nlos_expected,repair_bo,300,10,11.317279467651835,3.7985252247616326,10.566488927114058,21.27129278491846,1.0,75.9,56.0,0.057,13.979884275312656,3.084384821121038,0.05500000000000001,0.015811388300841896,0.18648968253968254,206.26048076608208,30.0,15.0
