scale,method,final_best_mean,final_best_std,final_best_max,final_best_served_mean,runtime_mean,n_seeds,feasible_eval_rate,mean_current_reward
small,bo,11.894216822071135,20.672892656277547,67.29477725559003,0.7,95.12639641998103,10,0.07266666666666667,1.4815911670586104
small,ga,20.392270933726074,26.242299454141396,73.44270709867533,1.1,0.0175977999810129,10,0.09,1.9621630876118696
small,greedy_distance,25.307885641079267,20.828167012599845,64.49499562714576,1.1,0.04643383997026826,10,0.04133333333333333,0.528684279770098
small,greedy_reward_density,37.39216119918772,31.320092810317952,94.84025297381774,1.0,0.0597963699838146,10,0.04133333333333333,1.039055445927696
small,hsbo,121.46303898952401,47.61944445662131,195.9798732833296,3.3,0.5149446400231682,10,0.108,4.023666580371935
small,pso,33.06356780836106,30.40593990828074,98.7739253696743,1.2,0.01465843000914896,10,0.04933333333333333,0.8705806838564766
small,random,25.333019225291153,19.43118582464867,58.53282817409695,1.3,0.01150656999088818,10,0.025333333333333333,0.3509155659648558
