eval_idx,utility,served_count,served_ratio,success_flag,first_feasible_flag,window_feasible_attempts,rate_feasible_attempts,transmission_feasible_attempts,outage_count,duplicate_count,conflict_count,energy_cost,best_so_far,runtime_sec,method,seed,scale,iteration,current_reward,best_reward,feasible,served_tasks,best_served_tasks,channel_model,window_width,rate_threshold_mbps,experiment,budget
1,0.0,0,0.0,False,False,2,0,0,0,0,5,348.9890625142814,0.0,0.0011514000070746988,full_space_bo,5,large,1,0.0,0.0,False,0,0,distance,30.0,15.0,main,300
2,0.0,0,0.0,False,False,2,0,0,0,0,1,387.34650649300124,0.0,0.002146699989680201,full_space_bo,5,large,2,0.0,0.0,False,0,0,distance,30.0,15.0,main,300
3,0.0,0,0.0,False,False,3,0,0,0,0,2,354.52615529996825,0.0,0.0034918999881483614,full_space_bo,5,large,3,0.0,0.0,False,0,0,distance,30.0,15.0,main,300
4,0.0,0,0.0,False,False,2,0,0,0,0,2,379.8743269164082,0.0,0.00443440000526607,full_space_bo,5,large,4,0.0,0.0,False,0,0,distance,30.0,15.0,main,300
5,0.0,0,0.0,False,False,2,0,0,1,0,0,361.9789943419553,0.0,0.005309200001647696,full_space_bo,5,large,5,0.0,0.0,False,0,0,distance,30.0,15.0,main,300
6,0.0,0,0.0,False,False,4,0,0,0,0,2,348.86520099424445,0.0,0.0061781000113114715,full_space_bo,5,large,6,0.0,0.0,False,0,0,distance,30.0,15.0,main,300
7,0.0,0,0.0,False,False,3,0,0,0,0,2,409.71988313759937,0.0,0.007041700009722263,full_space_bo,5,large,7,0.0,0.0,False,0,0,distance,30.0,15.0,main,300
8,0.0,0,0.0,False,False,1,0,0,0,0,2,384.9360109906021,0.0,0.00790430000051856,full_space_bo,5,large,8,0.0,0.0,False,0,0,distance,30.0,15.0,main,300
9,0.0,0,0.0,False,False,3,0,0,0,0,5,351.424780408117,0.0,0.008763199992245063,full_space_bo,5,large,9,0.0,0.0,False,0,0,distance,30.0,15.0,main,300
10,0.0,0,0.0,False,False,2,0,0,0,0,2,254.5177399318757,0.0,0.009630599990487099,full_space_bo,5,large,10,0.0,0.0,False,0,0,distance,30.0,15.0,main,300
11,0.0,0,0.0,False,False,2,0,0,0,0,1,462.3393492389287,0.0,0.010871300008147955,full_space_bo,5,large,11,0.0,0.0,False,0,0,distance,30.0,15.0,main,300
12,0.0,0,0.0,False,False,3,0,0,1,0,2,359.36664492765135,0.0,0.011796200007665902,full_space_bo,5,large,12,0.0,0.0,False,0,0,distance,30.0,15.0,main,300
13,0.0,0,0.0,False,False,6,0,0,0,0,2,340.3456849687278,0.0,0.013080000004265457,full_space_bo,5,large,13,0.0,0.0,False,0,0,distance,30.0,15.0,main,300
