eval_idx,utility,served_count,served_ratio,success_flag,first_feasible_flag,window_feasible_attempts,rate_feasible_attempts,transmission_feasible_attempts,outage_count,duplicate_count,conflict_count,energy_cost,best_so_far,runtime_sec,method,seed,scale,iteration,current_reward,best_reward,feasible,served_tasks,best_served_tasks,channel_model,window_width,rate_threshold_mbps,experiment,budget
1,0.0,0,0.0,False,False,1,0,0,0,0,2,511.02338890950523,0.0,0.0010429000030853786,full_space_bo,4,large,1,0.0,0.0,False,0,0,distance,30.0,15.0,main,300
2,0.0,0,0.0,False,False,3,0,0,0,0,1,278.76782706614756,0.0,0.0015266000045812689,full_space_bo,4,large,2,0.0,0.0,False,0,0,distance,30.0,15.0,main,300
3,0.0,0,0.0,False,False,3,0,0,0,0,2,403.0490009584688,0.0,0.0019797000059043057,full_space_bo,4,large,3,0.0,0.0,False,0,0,distance,30.0,15.0,main,300
4,0.0,0,0.0,False,False,3,0,0,0,0,0,303.18841322577083,0.0,0.0024285000035888515,full_space_bo,4,large,4,0.0,0.0,False,0,0,distance,30.0,15.0,main,300
5,0.0,0,0.0,False,False,3,0,0,1,0,4,371.69972575225444,0.0,0.0028840000013587996,full_space_bo,4,large,5,0.0,0.0,False,0,0,distance,30.0,15.0,main,300
6,0.0,0,0.0,False,False,6,0,0,0,0,3,396.2698458316622,0.0,0.003360800001246389,full_space_bo,4,large,6,0.0,0.0,False,0,0,distance,30.0,15.0,main,300
7,0.0,0,0.0,False,False,1,0,0,0,0,0,353.767945863549,0.0,0.003843600003165193,full_space_bo,4,large,7,0.0,0.0,False,0,0,distance,30.0,15.0,main,300
8,0.0,0,0.0,False,False,3,0,0,0,0,2,305.76862987446833,0.0,0.004356800003733952,full_space_bo,4,large,8,0.0,0.0,False,0,0,distance,30.0,15.0,main,300
9,0.0,0,0.0,False,False,5,0,0,0,0,0,391.6070767392584,0.0,0.004886900002020411,full_space_bo,4,large,9,0.0,0.0,False,0,0,distance,30.0,15.0,main,300
10,0.0,0,0.0,False,False,4,0,0,0,0,0,400.1436336675371,0.0,0.005444200003694277,full_space_bo,4,large,10,0.0,0.0,False,0,0,distance,30.0,15.0,main,300
11,0.0,0,0.0,False,False,2,0,0,0,0,1,370.15644353029916,0.0,0.0060248000008868985,full_space_bo,4,large,11,0.0,0.0,False,0,0,distance,30.0,15.0,main,300
12,0.0,0,0.0,False,False,2,0,0,0,0,1,294.90021890584666,0.0,0.006955100005143322,full_space_bo,4,large,12,0.0,0.0,False,0,0,distance,30.0,15.0,main,300
13,0.0,0,0.0,False,False,5,0,0,0,0,2,420.41304624760977,0.0,0.007634699999471195,full_space_bo,4,large,13,0.0,0.0,False,0,0,distance,30.0,15.0,main,300
14,0.0,0,0.0,False,False,3,0,0,0,0,2,423.3374099923951,0.0,0.008312100006151013,full_space_bo,4,large,14,0.0,0.0,False,0,0,distance,30.0,15.0,main,300
15,0.0,0,0.0,False,False,4,0,0,1,0,3,315.3876380879725,0.0,0.008993300005386118,full_space_bo,4,large,15,0.0,0.0,False,0,0,distance,30.0,15.0,main,300
16,0.0,0,0.0,False,False,1,0,0,0,0,1,394.66422123044305,0.0,0.009710199999972247,full_space_bo,4,large,16,0.0,0.0,False,0,0,distance,30.0,15.0,main,300
